year,hour,day,severity_kabco,lighting,alcohol,pedestrian,pedalcycle,county,city,street,lat,lon
2018,12,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Richards Ave,35.64787,-105.99899
2019,14,Sunday,B,Daylight,0,1,0,Santa Fe,Santa Fe,2800 Cerrillos Road,35.65748,-105.98744
2019,18,Monday,B,Daylight,1,0,1,Santa Fe,Santa Fe,753 Cerrillos Rd,35.67937,-105.95059
2019,18,Sunday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65761,-105.98719
2018,9,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Paseo Real,35.63173,-106.07415
2019,8,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.667,-105.9697
2019,14,Friday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Richard Ave,35.63883,-106.00053
2018,16,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Saint Michaels Drive,35.66142,-105.97655
2018,16,Sunday,B,Dusk,0,1,0,Santa Fe,Santa Fe,Galisteo St,35.64702,-105.95809
2018,17,Thursday,B,Dusk,0,1,0,Santa Fe,Santa Fe,Siler Rd,35.65591,-105.99055
2018,10,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Alameda,35.6844,-105.93399
2018,6,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65807,-105.98622
2018,18,Wednesday,C,Dusk,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65807,-105.98622
2018,16,Sunday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Camino De Las Crucitas,35.69601,-105.95977
2018,11,Saturday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2019,20,Tuesday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Airport Rd,35.6387,-106.02295
2019,23,Saturday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,San Francisco Ave,35.68752,-105.94056
2018,19,Tuesday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Saint Francis Drive,35.68961,-105.95399
2018,14,Thursday,B,Daylight,0,0,1,Santa Fe,Santa Fe,4851 Paseo Del Sol,35.62397,-106.04022
2018,14,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.64958,-106.00102
2018,15,Monday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Airport Rd,35.63605,-106.04248
2018,19,Saturday,K,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65337,-105.99489
2019,15,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Grant Ave,35.69109,-105.93987
2018,15,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Rodeo Rd,35.63884,-105.99116
2018,12,Tuesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.67937,-105.95059
2018,12,Tuesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Hyde Park Rd  Nm 475,35.70991,-105.89907
2018,16,Thursday,A,Dusk,0,1,0,Santa Fe,Santa Fe,Old Pecos Trail,35.65452,-105.9387
2019,14,Wednesday,A,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.63029,-106.02272
2020,16,Sunday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Palace Avenue,35.68662,-105.93377
2019,14,Saturday,B,Daylight,1,1,0,Santa Fe,Santa Fe,West Cordova,35.67413,-105.95368
2020,20,Saturday,B,Dusk,0,0,1,Santa Fe,Santa Fe,San Felipe,35.63476,-106.05203
2019,6,Wednesday,B,Dark-Not Lighted,1,1,0,Santa Fe,Santa Fe,Hickox St,35.68085,-105.96015
2019,20,Saturday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Old Pecos Trail,35.66389,-105.93692
2019,22,Wednesday,B,Dark-Not Lighted,0,0,1,Santa Fe,Santa Fe,Siringo Rd,35.64636,-105.99832
2019,15,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cordova Ave Ne,35.6725,-105.94992
2019,15,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.66514,-105.97238
2019,16,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Guadalupe Ave,35.68826,-105.9434
2019,18,Tuesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Camino De Las Crucitas,35.69448,-105.95793
2020,18,Thursday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Contenta Ridge,35.62393,-106.06357
2019,10,Monday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65704,-105.98831
2019,19,Monday,B,Daylight,0,0,1,Santa Fe,,Agua Fria,35.64698,-106.04033
2019,12,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Hickox St,35.68149,-105.95666
2019,14,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cordova Rd,35.67225,-105.949
2019,9,Monday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Mimbres Dr,35.63881,-106.00832
2019,12,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66535,-105.97201
2019,11,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67621,-105.9536
2019,16,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Saint Michaels Drive,35.66267,-105.97721
2019,14,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Zafarano Dr,35.64231,-106.01269
2019,21,Wednesday,K,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64958,-106.00102
2019,15,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Camino Corrales,35.67143,-105.9301
2019,12,Thursday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Road,35.64958,-106.00102
2019,16,Wednesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Siringo Rd,35.65216,-105.97382
2019,16,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,1474 Rodeo Road,35.63872,-105.96242
2020,7,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,West Alameda Street,35.68651,-105.96432
2019,18,Saturday,C,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2019,17,Tuesday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cathedral Pl,35.68458,-105.93569
2019,13,Tuesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Rodeo Rd,35.63884,-105.99023
2019,17,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Michaels Dr,35.66267,-105.97721
2019,13,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67105,-105.95515
2019,17,Tuesday,C,Dusk,0,1,0,Santa Fe,Santa Fe,E. Alameda,35.68486,-105.93764
2020,17,Friday,B,Dusk,0,1,0,Santa Fe,Santa Fe,St Michaels Dr,35.65933,-105.95937
2020,21,Tuesday,B,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2020,13,Saturday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Lincoln Ave,35.68785,-105.93884
2020,13,Friday,B,Daylight,1,1,0,Santa Fe,Santa Fe,Harrison Rd,35.65761,-105.98719
2019,16,Monday,B,Dusk,0,1,0,Santa Fe,Santa Fe,3281 Cerrillos Road,35.65004,-106.00028
2020,18,Wednesday,C,Dark-Not Lighted,0,0,1,Santa Fe,Santa Fe,Calle Atajo,35.6387,-106.02295
2021,19,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.68869,-105.95399
2021,7,Thursday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Dail Circle,35.64542,-106.03237
2021,11,Saturday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.66842,-105.95602
2022,9,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Mann St,35.66063,-105.97011
2020,15,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Michaels Dr,35.65933,-105.95937
2020,12,Tuesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.64958,-106.00102
2020,9,Monday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Camino Carlos Rey,35.65547,-105.98488
2020,13,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Richard Ave,35.64958,-106.00102
2020,6,Sunday,C,Dawn,0,0,1,Santa Fe,Santa Fe,Pacheco St,35.65933,-105.95937
2021,18,Sunday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2021,19,Thursday,C,Dusk,0,0,1,Santa Fe,Santa Fe,Agua Fria St  Nm 588,35.67976,-105.96579
2020,17,Sunday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65875,-105.98492
2020,17,Sunday,C,Daylight,0,1,0,Santa Fe,Santa Fe,East Alameda Street,35.6844,-105.93399
2020,19,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Old Santa Fe Tr,35.68156,-105.93806
2022,10,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Lincoln Ave,35.68942,-105.93816
2021,8,Saturday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cielo Ct,35.65416,-105.99362
2022,6,Wednesday,C,Dark-Lighted,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.65591,-105.99055
2020,18,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.64231,-106.01269
2022,13,Saturday,A,Daylight,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.6844,-105.93399
2020,8,Friday,K,Daylight,0,0,1,Santa Fe,Santa Fe,Yucca St,35.64398,-105.97385
2022,16,Monday,C,Daylight,0,0,1,Santa Fe,Santa Fe,1820 Cerrillos Road,35.6651,-105.97246
2021,17,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Via Caballero Del Sur,35.63362,-105.97455
2020,7,Monday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Paseo Real,35.63115,-106.07818
2021,16,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Airport Rd,35.63799,-106.02831
2021,16,Monday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.6844,-105.93399
2021,17,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Vegas Verdes Dr,35.64438,-106.0093
2020,17,Saturday,B,Daylight,0,0,1,Santa Fe,,Airport Rd,35.63647,-106.03928
2022,20,Thursday,B,Dark-Not Lighted,0,0,1,Santa Fe,Santa Fe,Saint Francis,35.68869,-105.95399
2022,20,Sunday,B,Dusk,0,0,1,Santa Fe,Santa Fe,Siringo Rd,35.65213,-105.97034
2020,21,Friday,B,Dark-Not Lighted,0,0,1,Santa Fe,Santa Fe,Rodeo Rd,35.63852,-106.0117
2021,13,Saturday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Webber St,35.68156,-105.93908
2020,21,Thursday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Camino Consuelo,35.65207,-105.997
2020,18,Thursday,C,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,1117 Maez Road,35.66776,-105.98826
2021,19,Tuesday,B,Dusk,0,1,0,Santa Fe,Santa Fe,Camino Cabestro,35.63965,-105.97121
2020,20,Thursday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,3011 Cerrillos Road,35.65416,-105.99362
2020,21,Friday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,7462 Riverside Loop,35.6364,-106.06276
2021,19,Sunday,C,Dusk,0,1,0,Santa Fe,Santa Fe,Zepol Rd,35.63838,-106.02537
2021,11,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Alire,35.68037,-105.96281
2020,16,Friday,C,Daylight,0,1,0,Santa Fe,,Nm 599 Frontage Road,35.68156,-106.00919
2020,9,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2020,16,Saturday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65337,-105.99489
2022,2,Sunday,K,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64231,-106.01269
2020,13,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Hickox St,35.68157,-105.95465
2020,11,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,West Zia,35.64703,-105.95645
2019,11,Sunday,B,Daylight,0,0,1,Rio Arriba,,State Road 75,36.20658,-105.84955
2020,18,Tuesday,K,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,State Road 14,35.59884,-106.03933
2020,21,Friday,K,Dark-Not Lighted,0,1,0,Santa Fe,,Nm 14,35.56313,-106.05368
2021,17,Wednesday,B,Daylight,0,1,0,Rio Arriba,Hernandez,Us Hwy 84,36.05177,-106.11399
2021,20,Tuesday,A,Dusk,0,1,0,Rio Arriba,,County Road 141,36.18019,-106.21029
2021,21,Monday,K,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Nm Highway 14,35.5759,-106.05359
2022,15,Wednesday,K,Unknown or Not Reported,1,1,0,Santa Fe,Santa Fe Foothills,Interstate 25,35.63135,-105.92479
2021,21,Monday,A,Dark-Not Lighted,1,1,0,Santa Fe,Santa Fe,Saint Michaels Dr,35.65943,-105.9654
2021,22,Wednesday,B,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Nm Highway 14,35.6546,-105.9929
2022,21,Monday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,St Francis,35.67633,-105.95362
2022,19,Thursday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65533,-105.99164
2022,21,Wednesday,A,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65655,-105.98928
2022,23,Saturday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Saint Michaels Drive,35.65676,-105.9441
2022,21,Monday,B,Dark-Not Lighted,1,1,0,Santa Fe,Santa Fe,Richard Ave,35.64787,-105.99899
2022,23,Monday,A,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,I-25 North-Bd Fw,35.61359,-106.01925
2021,20,Monday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2021,22,Monday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Calle Po Ae Pi,35.63983,-106.02993
2021,14,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Rufina St,35.65404,-106.00091
2020,21,Tuesday,A,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Pacheco St,35.65933,-105.95937
2022,20,Saturday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.63892,-106.01735
2020,21,Saturday,A,Dark-Lighted,0,0,1,Santa Fe,Santa Fe,Airport Rd,35.63892,-106.01735
2021,16,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Zafarano Dr,35.64231,-106.01269
2022,23,Thursday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64438,-106.0093
2022,18,Thursday,A,Daylight,0,1,0,Santa Fe,Santa Fe,St. Francis Dr,35.64703,-105.95645
2020,18,Tuesday,B,Daylight,1,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67413,-105.95368
2020,11,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Michaels Dr,35.66267,-105.97721
2020,10,Monday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Camino De Las Crucitas,35.69466,-105.95798
2021,11,Monday,C,Daylight,0,0,1,Santa Fe,Santa Fe,St Michaels Dr,35.65931,-105.97276
2021,21,Saturday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Water St,35.68606,-105.93797
2020,9,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,1116 East Alameda,35.68047,-105.9189
2021,23,Tuesday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Saint Michaels Drive,35.65948,-105.9636
2021,18,Friday,A,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64231,-106.01269
2021,4,Saturday,A,Dark-Unknown Lighting,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65591,-105.99055
2021,20,Tuesday,A,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Rufina St,35.65404,-106.00091
2020,13,Saturday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cristos Rd,35.63029,-106.02272
2022,13,Tuesday,A,Daylight,0,0,1,Santa Fe,Santa Fe,Osage Ave,35.67197,-105.98132
2021,21,Sunday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Zepol Rd,35.63838,-106.02537
2021,14,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65807,-105.98622
2021,17,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Primo Colores,35.64643,-106.03918
2021,15,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Columbia St,35.66836,-105.95178
2021,10,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Canyon Rd,35.6804,-105.92488
2021,8,Saturday,A,Daylight,0,0,1,Santa Fe,Santa Fe,St Michaels Dr,35.65934,-105.96956
2021,12,Friday,K,Daylight,0,1,0,Santa Fe,Santa Fe,Saint Michaels Drive,35.65867,-105.95178
2021,20,Wednesday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,3153 Cerrillos Rd,35.65229,-105.99664
2022,16,Wednesday,B,Daylight,1,1,0,Santa Fe,Santa Fe,Saint Francis Dr,35.65212,-105.95655
2021,21,Friday,A,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67621,-105.9536
2021,7,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cordova Rd,35.67496,-105.95812
2021,16,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Camino Carlos Rey,35.65208,-105.98488
2021,13,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,4042 Cerrillos Rd,35.64089,-106.01503
2021,14,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,La Madera Rd,35.68542,-105.9615
2021,15,Wednesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Rodeo Rd,35.63878,-105.96404
2021,17,Sunday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.6844,-105.93399
2021,13,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,St Frances Dr,35.66842,-105.95602
2022,19,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd Sw,35.65337,-105.99489
2021,13,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Camino Entrada,35.63511,-106.02467
2022,17,Tuesday,C,Dark-Not Lighted,0,0,1,Santa Fe,Santa Fe,Jaguar  Rd,35.6178,-106.06766
2021,15,Tuesday,K,Daylight,0,0,1,Santa Fe,Santa Fe,Vuelta De Las Acequias,35.64845,-106.02323
2021,9,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Galisteo St,35.68215,-105.94286
2021,8,Wednesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Harrison Rd,35.65761,-105.98719
2022,15,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66267,-105.97721
2021,13,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Rodeo Rd,35.6388,-106.00607
2021,16,Monday,A,Daylight,0,1,0,Santa Fe,Santa Fe,Richards Ave,35.62432,-106.00058
2021,11,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Apache Ave,35.66332,-105.9799
2022,8,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Ocate Rd,35.62241,-106.02769
2022,5,Tuesday,A,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Rufina St,35.65507,-105.99784
2022,19,Thursday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65112,-105.99853
2021,11,Wednesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Jorgensen,35.65736,-105.98768
2021,22,Saturday,K,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67413,-105.95368
2021,9,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Carlos Rey,35.63843,-105.98271
2021,9,Friday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Siringo Rd,35.65208,-105.98488
2021,16,Wednesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Alire,35.68321,-105.96547
2022,2,Monday,K,Dark-Not Lighted,1,1,0,Santa Fe,Santa Fe,I-25 South-Bd Fw,35.62516,-105.98463
2021,20,Tuesday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65337,-105.99489
2022,8,Monday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Richard Ave,35.64958,-106.00102
2022,20,Saturday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.69147,-105.95043
2022,18,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Gonzales Rd,35.68635,-105.91621
2022,19,Thursday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66267,-105.97721
2021,13,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Siler Rd,35.66222,-105.99636
2021,11,Thursday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Osage Ave,35.66383,-105.97762
2021,17,Wednesday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Agua Fria,35.68244,-105.9606
2022,11,Tuesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64231,-106.01269
2022,18,Monday,K,Dusk,0,1,0,Santa Fe,Santa Fe,St. Michaels Drive,35.65931,-105.97276
2022,15,Saturday,B,Daylight,1,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65875,-105.98492
2022,13,Saturday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Botulph Rd,35.652,-105.94817
2022,16,Saturday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.68158,-105.94611
2022,12,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Las Solaras,35.6204,-106.02891
2021,10,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Cordova Rd,35.67413,-105.95368
2022,12,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.64081,-106.0153
2022,8,Tuesday,A,Daylight,0,0,1,Santa Fe,Santa Fe,Agua Fria,35.67296,-105.97872
2022,12,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.66267,-105.97721
2022,15,Friday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Don Gaspar Ave,35.68513,-105.94016
2022,8,Saturday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Paseo De Peralta,35.68175,-105.94977
2022,12,Thursday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Cerrillos Rd,35.63509,-106.01976
2022,12,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,Saint Michaels,35.65952,-105.9738
2022,17,Tuesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Rufina St,35.64711,-106.0205
2022,17,Friday,A,Daylight,0,1,0,Santa Fe,Santa Fe,Rodeo Rd,35.63884,-105.99023
2022,9,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Llano St,35.65952,-105.9738
2022,17,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.67413,-105.95368
2022,14,Wednesday,B,Daylight,0,0,1,Santa Fe,Santa Fe,Vegas Verdes Dr,35.6414,-106.00836
2022,20,Tuesday,A,Dark-Not Lighted,1,1,0,Santa Fe,Santa Fe,Mutt Nelson Rd,35.60978,-106.04227
2022,21,Tuesday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Camino Carlos Rey,35.65547,-105.98488
2022,11,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,West Zia Rd,35.646,-105.96442
2022,16,Tuesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,St Francis Dr  Us 84/285,35.68869,-105.95399
2022,11,Wednesday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.61723,-106.03086
2022,10,Thursday,C,Daylight,1,0,1,Santa Fe,Santa Fe,Richards Ave,35.62785,-106.00061
2022,15,Thursday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Paseo De Peralta,35.6844,-105.93399
2022,19,Friday,K,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Cerrillos Rd,35.65438,-105.99327
2022,16,Monday,C,Daylight,0,1,0,Santa Fe,Santa Fe,Mutt Nelson,35.60982,-106.04707
2022,12,Wednesday,C,Daylight,0,0,1,Santa Fe,Santa Fe,West San Francisco,35.68789,-105.94183
2022,17,Monday,C,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Saint Michaels Dr.,35.65413,-105.9566
2022,18,Tuesday,C,Daylight,0,1,0,Santa Fe,Santa Fe,East Marcy,35.68913,-105.93704
2022,16,Thursday,C,Daylight,0,0,1,Santa Fe,Santa Fe,St Michaels Dr,35.66138,-105.97646
2022,21,Wednesday,C,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,Saint Michaels Dr,35.6594,-105.96688
2022,19,Saturday,K,Dark-Not Lighted,1,1,0,Santa Fe,,Interstate 25,35.55074,-106.12235
2023,20,Thursday,A,Dark-Not Lighted,1,1,0,Rio Arriba,Espanola,1616 N. Riverside Dr.,36.01582,-106.06446
2023,2,Sunday,A,Dark-Lighted,1,1,0,Santa Fe,Santa Fe,W Frontage Rd,35.5994,-106.0487
2023,12,Tuesday,B,Daylight,0,1,0,Santa Fe,Agua Fria,Henry Lynch Road,35.66082,-106.00285
2023,18,Wednesday,B,Daylight,0,0,1,Los Alamos,Los Alamos,San Ildefonso Rd,35.89144,-106.28484
2023,10,Sunday,B,Daylight,0,0,1,Los Alamos,Los Alamos,Sioux St.,35.88952,-106.26982
2023,17,Tuesday,B,Daylight,0,0,1,Los Alamos,Los Alamos,Trinity Dr,35.87984,-106.29987
2023,19,Monday,B,Daylight,0,0,1,Los Alamos,Los Alamos,Villa St,35.89651,-106.31818
2023,20,Monday,K,Dark-Not Lighted,1,1,0,Rio Arriba,La Villita,State Road 68,36.0991,-106.04117
2023,14,Wednesday,A,Daylight,0,1,0,Rio Arriba,Hernandez,Us Highway 84,36.05139,-106.11369
2023,20,Saturday,K,Dark-Not Lighted,0,1,0,Rio Arriba,Chili,Us Highway 84,36.10811,-106.15256
2023,6,Friday,B,Daylight,0,1,0,Santa Fe,Santa Fe,Camino Carlos Rey,35.65807,-105.98622
2023,19,Friday,B,Dark-Lighted,0,1,0,Santa Fe,Santa Fe,Guadalupe St,35.68728,-105.94398
2023,17,Monday,B,Daylight,0,1,0,Santa Fe,Santa Fe,W Alameda St,35.68513,-105.94016
2023,19,Monday,B,Dark-Not Lighted,0,1,0,Santa Fe,Santa Fe,Agua Fria,35.63609,-106.05932
